Ping_date, Ping_time, Ping_milliseconds, Latitude, Longitude, Position_status, Depth, Line_status, Ping_status, Altitude
6/18/2011, 10:57:04,413,38.23297275,-73.80645212,1,111.78206,1,0,0
6/18/2011, 10:57:09,413,38.23287652,-73.8061762,1,111.78206,1,0,0
6/18/2011, 10:57:14,413,38.23278983,-73.80590196,1,111.78206,1,0,0
6/18/2011, 10:57:19,428,38.23270153,-73.8056163,1,111.778836,1,0,0
6/18/2011, 10:57:24,428,38.23260848,-73.80533879,1,111.778836,1,0,0
6/18/2011, 10:57:29,428,38.23252181,-73.80505881,1,111.777165,1,0,0
6/18/2011, 10:57:34,428,38.23242921,-73.80478149,1,111.777165,1,0,0
6/18/2011, 10:57:39,428,38.23233322,-73.80449966,1,112.004042,1,0,0
6/18/2011, 10:57:44,444,38.2322515,-73.80421954,1,112.004042,1,0,0
6/18/2011, 10:57:49,444,38.23216651,-73.80393953,1,112.004042,1,0,0
6/18/2011, 10:57:54,444,38.23207056,-73.80366051,1,112.004042,1,0,0
6/18/2011, 10:57:59,444,38.23197464,-73.80337703,1,112.098161,1,0,0
6/18/2011, 10:58:04,444,38.23189313,-73.80310592,1,112.550379,1,0,0
6/18/2011, 10:58:09,444,38.23180106,-73.80281122,1,112.550379,1,0,0
6/18/2011, 10:58:14,444,38.23170986,-73.8025262,1,112.575485,1,0,0
6/18/2011, 10:58:19,444,38.23161882,-73.80224809,1,112.5764,1,0,0
6/18/2011, 10:58:24,460,38.2315295,-73.80196028,1,112.5764,1,0,0
6/18/2011, 10:58:29,460,38.23143793,-73.80167697,1,112.574223,1,0,0
6/18/2011, 10:58:34,460,38.23134374,-73.80139787,1,112.573489,1,0,0
6/18/2011, 10:58:39,460,38.23125462,-73.80111211,1,112.687152,1,0,0
6/18/2011, 10:58:44,460,38.2311639,-73.80083057,1,112.696054,1,0,0
6/18/2011, 10:58:49,460,38.23107289,-73.80054689,1,112.696054,1,0,0
6/18/2011, 10:58:54,460,38.23098446,-73.80025864,1,112.393908,1,0,0
6/18/2011, 10:58:59,475,38.23089155,-73.79998124,1,112.393908,1,0,0
6/18/2011, 10:59:04,475,38.23080011,-73.79969875,1,112.393908,1,0,0
6/18/2011, 10:59:09,475,38.2307037,-73.79940955,1,112.395807,1,0,0
6/18/2011, 10:59:14,475,38.23061399,-73.79912939,1,112.395227,1,0,0
6/18/2011, 10:59:19,475,38.23052651,-73.79884957,1,112.395227,1,0,0
6/18/2011, 10:59:24,475,38.23042514,-73.79856709,1,112.395227,1,0,0
6/18/2011, 10:59:29,475,38.23033039,-73.79827503,1,112.566476,1,0,0
6/18/2011, 10:59:34,475,38.23023926,-73.79799785,1,112.566476,1,0,0
6/18/2011, 10:59:39,475,38.2301535,-73.79771713,1,112.566476,1,0,0
6/18/2011, 10:59:44,491,38.23006151,-73.79743452,1,112.566476,1,0,0
6/18/2011, 10:59:49,491,38.22997706,-73.79717559,1,112.583212,1,0,0
6/18/2011, 10:59:54,491,38.22988044,-73.79687012,1,112.580531,1,0,0
6/18/2011, 10:59:59,491,38.22978888,-73.7965919,1,112.580531,1,0,0
6/18/2011, 11:00:04,491,38.22970032,-73.79631007,1,112.66397,1,0,0
6/18/2011, 11:00:09,491,38.22960767,-73.79602782,1,112.915584,1,0,0
6/18/2011, 11:00:14,507,38.22951153,-73.79574954,1,112.915584,1,0,0
6/18/2011, 11:00:19,507,38.22942378,-73.7954631,1,113.278139,1,0,0
6/18/2011, 11:00:24,507,38.22933222,-73.7951777,1,113.278139,1,0,0
6/18/2011, 11:00:29,507,38.2292424,-73.7948985,1,113.278139,1,0,0
6/18/2011, 11:00:34,507,38.22914985,-73.79461954,1,113.091082,1,0,0
6/18/2011, 11:00:39,507,38.22906044,-73.79433622,1,113.091082,1,0,0
6/18/2011, 11:00:44,507,38.22897351,-73.79405387,1,113.091082,1,0,0
6/18/2011, 11:00:49,522,38.22888193,-73.7937677,1,113.091082,1,0,0
6/18/2011, 11:00:54,522,38.22879456,-73.79348534,1,113.116672,1,0,0
6/18/2011, 11:00:59,522,38.22870545,-73.79320195,1,113.116672,1,0,0
6/18/2011, 11:01:04,522,38.22861501,-73.79292126,1,113.123639,1,0,0
6/18/2011, 11:01:09,522,38.22852372,-73.79263592,1,113.404442,1,0,0
6/18/2011, 11:01:14,522,38.22842789,-73.79235859,1,113.404625,1,0,0
6/18/2011, 11:01:19,522,38.22833645,-73.79207361,1,113.404625,1,0,0
6/18/2011, 11:01:24,522,38.22824338,-73.79178744,1,113.404625,1,0,0
6/18/2011, 11:01:29,522,38.22814848,-73.79150448,1,113.404625,1,0,0
6/18/2011, 11:01:34,538,38.22805592,-73.79122275,1,113.404625,1,0,0
6/18/2011, 11:01:39,538,38.22795824,-73.79094274,1,113.404625,1,0,0
6/18/2011, 11:01:44,538,38.22786801,-73.79066435,1,113.470654,1,0,0
6/18/2011, 11:01:49,538,38.22777995,-73.79037832,1,113.470654,1,0,0
6/18/2011, 11:01:54,538,38.22768612,-73.79009608,1,113.595682,1,0,0
6/18/2011, 11:01:59,538,38.22759372,-73.78980956,1,113.595682,1,0,0
6/18/2011, 11:02:04,538,38.22750971,-73.78952959,1,113.595682,1,0,0
6/18/2011, 11:02:09,553,38.22742781,-73.78924377,1,113.595682,1,0,0
6/18/2011, 11:02:14,553,38.22733361,-73.78896041,1,113.595682,1,0,0
6/18/2011, 11:02:19,553,38.22724201,-73.78867936,1,113.377853,1,0,0
6/18/2011, 11:02:24,553,38.22715377,-73.78839217,1,113.377853,1,0,0
6/18/2011, 11:02:29,553,38.22705129,-73.78811014,1,113.377853,1,0,0
6/18/2011, 11:02:34,569,38.22695152,-73.78783276,1,113.377853,1,0,0
6/18/2011, 11:02:39,569,38.22686032,-73.78756214,1,113.377853,1,0,0
6/18/2011, 11:02:44,569,38.22677865,-73.78727572,1,113.377853,1,0,0
6/18/2011, 11:02:49,569,38.22668317,-73.78698268,1,113.377853,1,0,0
6/18/2011, 11:02:54,569,38.22658779,-73.78670442,1,113.83588,1,0,0
6/18/2011, 11:02:59,569,38.22649837,-73.78642771,1,113.83588,1,0,0
6/18/2011, 11:03:04,569,38.22641174,-73.78614393,1,113.83588,1,0,0
6/18/2011, 11:03:09,569,38.22631869,-73.78585343,1,113.875019,1,0,0
6/18/2011, 11:03:14,585,38.22623082,-73.78556722,1,113.875019,1,0,0
6/18/2011, 11:03:19,585,38.2261414,-73.78528702,1,113.875019,1,0,0
6/18/2011, 11:03:24,585,38.22604835,-73.78499959,1,113.875019,1,0,0
6/18/2011, 11:03:29,585,38.22595862,-73.78471113,1,113.917303,1,0,0
6/18/2011, 11:03:34,585,38.22586892,-73.78442533,1,113.917303,1,0,0
6/18/2011, 11:03:39,585,38.22577335,-73.78414444,1,113.883752,1,0,0
6/18/2011, 11:03:44,600,38.22567955,-73.78386013,1,113.883752,1,0,0
6/18/2011, 11:03:49,600,38.2255864,-73.78356781,1,113.883752,1,0,0
6/18/2011, 11:03:54,600,38.22549553,-73.78328044,1,113.883752,1,0,0
6/18/2011, 11:03:59,600,38.22540112,-73.78299816,1,113.883752,1,0,0
6/18/2011, 11:04:04,600,38.22530157,-73.78271882,1,113.883752,1,0,0
6/18/2011, 11:04:09,600,38.22521001,-73.7824317,1,113.883752,1,0,0
6/18/2011, 11:04:14,600,38.22512144,-73.78214776,1,113.92054,1,0,0
6/18/2011, 11:04:19,600,38.22502799,-73.78186149,1,113.97293,1,0,0
6/18/2011, 11:04:24,600,38.22493157,-73.78157548,1,113.97293,1,0,0
6/18/2011, 11:04:29,616,38.22483972,-73.78128065,1,113.97293,1,0,0
6/18/2011, 11:04:34,616,38.22474718,-73.78099679,1,113.97293,1,0,0
6/18/2011, 11:04:39,616,38.22465295,-73.78071763,1,113.97293,1,0,0
6/18/2011, 11:04:44,616,38.22455608,-73.78042951,1,113.97293,1,0,0
6/18/2011, 11:04:49,616,38.22446305,-73.78013808,1,114.119725,1,0,0
6/18/2011, 11:04:54,616,38.22437162,-73.77985069,1,114.112026,1,0,0
6/18/2011, 11:04:59,616,38.22427438,-73.77956366,1,114.086318,1,0,0
6/18/2011, 11:05:04,616,38.22418067,-73.7792791,1,113.90903,1,0,0
6/18/2011, 11:05:09,616,38.22408775,-73.77898551,1,113.90903,1,0,0
6/18/2011, 11:05:14,616,38.22398828,-73.77869818,1,113.90903,1,0,0
6/18/2011, 11:05:19,663,38.22389565,-73.77840912,1,113.90903,1,0,0
6/18/2011, 11:05:24,663,38.22380685,-73.77812163,1,113.66478,1,0,0
6/18/2011, 11:05:29,663,38.22370465,-73.77783469,1,113.66478,1,0,0
6/18/2011, 11:05:34,663,38.22360564,-73.77754302,1,113.66478,1,0,0
6/18/2011, 11:05:39,678,38.22350958,-73.77725571,1,113.66478,1,0,0
6/18/2011, 11:05:44,678,38.22341319,-73.77697485,1,113.66478,1,0,0
6/18/2011, 11:05:49,678,38.22332197,-73.7766813,1,113.66478,1,0,0
6/18/2011, 11:05:54,678,38.22321817,-73.77639228,1,113.66478,1,0,0
6/18/2011, 11:05:59,678,38.22311958,-73.77610873,1,114.451582,1,0,0
6/18/2011, 11:06:04,678,38.22302594,-73.77581848,1,114.451582,1,0,0
6/18/2011, 11:06:09,678,38.2229303,-73.77552463,1,114.288219,1,0,0
6/18/2011, 11:06:14,694,38.22283084,-73.77523085,1,114.21519,1,0,0
6/18/2011, 11:06:19,694,38.22273304,-73.77493766,1,114.21519,1,0,0
6/18/2011, 11:06:24,694,38.22263919,-73.77464616,1,114.21519,1,0,0
6/18/2011, 11:06:29,694,38.22254626,-73.77434753,1,114.21519,1,0,0
6/18/2011, 11:06:34,694,38.22244732,-73.77405783,1,114.21519,1,0,0
6/18/2011, 11:06:39,694,38.22234924,-73.7737714,1,114.21519,1,0,0
6/18/2011, 11:06:44,710,38.22225223,-73.77348106,1,114.21519,1,0,0
6/18/2011, 11:06:49,710,38.22215217,-73.77318626,1,114.388428,1,0,0
6/18/2011, 11:06:54,710,38.2220595,-73.77289437,1,114.388428,1,0,0
6/18/2011, 11:06:59,710,38.22195804,-73.7726073,1,114.388428,1,0,0
6/18/2011, 11:07:04,710,38.22185326,-73.77232772,1,114.464398,1,0,0
6/18/2011, 11:07:09,710,38.22175642,-73.77204548,1,114.464398,1,0,0
6/18/2011, 11:07:14,710,38.22166223,-73.77176272,1,114.464398,1,0,0
6/18/2011, 11:07:19,710,38.22156429,-73.77147584,1,114.344738,1,0,0
6/18/2011, 11:07:24,725,38.2214671,-73.77119233,1,114.344738,1,0,0
6/18/2011, 11:07:29,725,38.22137443,-73.77091087,1,114.344719,1,0,0
6/18/2011, 11:07:34,725,38.22128523,-73.77062955,1,114.344719,1,0,0
6/18/2011, 11:07:39,725,38.22119529,-73.77034878,1,114.344719,1,0,0
6/18/2011, 11:07:44,725,38.22110043,-73.77007067,1,114.344421,1,0,0
6/18/2011, 11:07:49,725,38.22100819,-73.76979501,1,114.344421,1,0,0
6/18/2011, 11:07:54,725,38.22091689,-73.76952085,1,114.490412,1,0,0
6/18/2011, 11:07:59,741,38.2208229,-73.76924095,1,114.501297,1,0,0
6/18/2011, 11:08:04,741,38.22072605,-73.76896775,1,114.501297,1,0,0
6/18/2011, 11:08:09,741,38.22063045,-73.76868756,1,114.501297,1,0,0
6/18/2011, 11:08:14,741,38.22053565,-73.76841529,1,114.587773,1,0,0
6/18/2011, 11:08:19,741,38.22044123,-73.76814293,1,114.587773,1,0,0
6/18/2011, 11:08:24,741,38.22034879,-73.76786948,1,114.587773,1,0,0
6/18/2011, 11:08:29,741,38.22025742,-73.76759574,1,114.668405,1,0,0
6/18/2011, 11:08:34,757,38.22016478,-73.76732706,1,114.668405,1,0,0
6/18/2011, 11:08:39,757,38.22007593,-73.76705589,1,114.678167,1,0,0
6/18/2011, 11:08:44,757,38.21999075,-73.76678267,1,114.686262,1,0,0
6/18/2011, 11:08:49,757,38.21989804,-73.7665134,1,114.689265,1,0,0
6/18/2011, 11:08:54,757,38.21979995,-73.76624688,1,114.862019,1,0,0
6/18/2011, 11:08:59,757,38.21970522,-73.76597565,1,114.876649,1,0,0
6/18/2011, 11:09:04,772,38.21961635,-73.76570238,1,115.305129,1,0,0
6/18/2011, 11:09:09,772,38.21952493,-73.76543712,1,115.240992,1,0,0
6/18/2011, 11:09:14,772,38.21943724,-73.76517128,1,115.240992,1,0,0
6/18/2011, 11:09:19,772,38.21934998,-73.76489661,1,115.052346,1,0,0
6/18/2011, 11:09:24,772,38.21926082,-73.76462352,1,115.052346,1,0,0
6/18/2011, 11:09:29,772,38.21916827,-73.76435763,1,115.052346,1,0,0
6/18/2011, 11:09:34,772,38.21908006,-73.76409152,1,115.052346,1,0,0
6/18/2011, 11:09:39,772,38.21899281,-73.76382511,1,115.052346,1,0,0
6/18/2011, 11:09:44,772,38.21890749,-73.76355412,1,115.052346,1,0,0
6/18/2011, 11:09:49,788,38.21881467,-73.763288,1,115.066898,1,0,0
6/18/2011, 11:09:54,788,38.21872936,-73.76302688,1,115.349588,1,0,0
6/18/2011, 11:09:59,788,38.21864193,-73.76275534,1,115.349588,1,0,0
6/18/2011, 11:10:04,788,38.21854219,-73.76249153,1,115.349588,1,0,0
6/18/2011, 11:10:09,788,38.21845807,-73.76222853,1,115.752026,1,0,0
6/18/2011, 11:10:14,788,38.21837116,-73.76195848,1,115.752026,1,0,0
6/18/2011, 11:10:19,788,38.21827875,-73.76168972,1,115.752026,1,0,0
6/18/2011, 11:10:24,803,38.21818806,-73.76141968,1,115.944228,1,0,0
6/18/2011, 11:10:29,803,38.21810331,-73.76115158,1,115.944228,1,0,0
6/18/2011, 11:10:34,803,38.21801004,-73.76088679,1,115.944228,1,0,0
6/18/2011, 11:10:39,803,38.21792473,-73.76062014,1,115.944228,1,0,0
6/18/2011, 11:10:44,803,38.21783964,-73.76035341,1,115.944228,1,0,0
6/18/2011, 11:10:49,803,38.21774775,-73.76008768,1,115.944228,1,0,0
6/18/2011, 11:10:54,803,38.2176625,-73.7598241,1,116.058053,1,0,0
6/18/2011, 11:10:59,819,38.2175734,-73.7595485,1,116.435098,1,0,0
6/18/2011, 11:11:04,819,38.21748575,-73.75928306,1,116.436347,1,0,0
6/18/2011, 11:11:09,819,38.21738931,-73.759019,1,116.436347,1,0,0
6/18/2011, 11:11:14,819,38.21730227,-73.75875115,1,116.563412,1,0,0
6/18/2011, 11:11:19,819,38.21721173,-73.75848295,1,116.563412,1,0,0
6/18/2011, 11:11:24,819,38.21712135,-73.75821912,1,116.563412,1,0,0
6/18/2011, 11:11:29,819,38.2170324,-73.75794745,1,116.563412,1,0,0
6/18/2011, 11:11:34,819,38.21694893,-73.75767918,1,116.64553,1,0,0
6/18/2011, 11:11:39,835,38.21685386,-73.75740709,1,116.552875,1,0,0
6/18/2011, 11:11:44,835,38.21676012,-73.75714045,1,116.343738,1,0,0
6/18/2011, 11:11:49,835,38.216672,-73.75687042,1,116.343738,1,0,0
6/18/2011, 11:11:54,835,38.21658747,-73.75660186,1,116.343738,1,0,0
6/18/2011, 11:11:59,835,38.21649973,-73.75633035,1,116.343738,1,0,0
6/18/2011, 11:12:04,850,38.21641208,-73.75606124,1,116.343738,1,0,0
6/18/2011, 11:12:09,850,38.21632036,-73.75579022,1,116.343738,1,0,0
6/18/2011, 11:12:14,850,38.21623384,-73.7555232,1,116.343738,1,0,0
6/18/2011, 11:12:19,850,38.21614294,-73.75524808,1,116.454664,1,0,0
6/18/2011, 11:12:24,850,38.21604732,-73.75497329,1,116.454664,1,0,0
6/18/2011, 11:12:29,850,38.21596317,-73.75470075,1,116.454664,1,0,0
6/18/2011, 11:12:34,850,38.21587384,-73.7544332,1,116.454664,1,0,0
6/18/2011, 11:12:39,850,38.21579247,-73.75415949,1,116.454664,1,0,0
6/18/2011, 11:12:44,866,38.2157102,-73.7538861,1,116.454664,1,0,0
6/18/2011, 11:12:49,866,38.21562482,-73.75360803,1,116.500197,1,0,0
6/18/2011, 11:12:54,866,38.21554079,-73.75333394,1,116.649534,1,0,0
6/18/2011, 11:12:59,866,38.21545212,-73.75305844,1,116.748363,1,0,0
6/18/2011, 11:13:04,866,38.21536697,-73.75278335,1,116.627195,1,0,0
6/18/2011, 11:13:09,866,38.21528298,-73.75250369,1,116.627195,1,0,0
6/18/2011, 11:13:14,866,38.21520412,-73.75222786,1,116.627195,1,0,0
6/18/2011, 11:13:19,882,38.21511391,-73.75195455,1,116.627195,1,0,0
6/18/2011, 11:13:24,882,38.21502428,-73.75168574,1,116.5743,1,0,0
6/18/2011, 11:13:29,882,38.21494002,-73.75140806,1,116.274304,1,0,0
6/18/2011, 11:13:34,882,38.21483942,-73.75113197,1,116.274304,1,0,0
6/18/2011, 11:13:39,882,38.21475138,-73.75085708,1,116.274304,1,0,0
6/18/2011, 11:13:44,882,38.21466323,-73.75058302,1,116.274304,1,0,0
6/18/2011, 11:13:49,882,38.21457602,-73.75030472,1,116.274519,1,0,0
6/18/2011, 11:13:54,897,38.21449127,-73.75002715,1,116.274519,1,0,0
6/18/2011, 11:13:59,897,38.21440176,-73.74975264,1,116.273032,1,0,0
6/18/2011, 11:14:04,897,38.21432554,-73.74948246,1,116.047287,1,0,0
6/18/2011, 11:14:09,897,38.21423675,-73.74918463,1,116.025994,1,0,0
6/18/2011, 11:14:14,897,38.21414256,-73.74890844,1,116.025994,1,0,0
6/18/2011, 11:14:19,897,38.21406978,-73.74862461,1,116.025994,1,0,0
6/18/2011, 11:14:24,897,38.21398256,-73.74834959,1,116.025994,1,0,0
6/18/2011, 11:14:29,897,38.21389174,-73.7480769,1,116.025994,1,0,0
6/18/2011, 11:14:34,897,38.21381074,-73.74779959,1,116.025994,1,0,0
6/18/2011, 11:14:39,897,38.21372807,-73.7475193,1,116.025994,1,0,0
6/18/2011, 11:14:44,913,38.21363198,-73.74724522,1,116.08998,1,0,0
6/18/2011, 11:14:49,913,38.21354402,-73.7469692,1,116.08998,1,0,0
6/18/2011, 11:14:54,913,38.21345796,-73.74669223,1,116.08998,1,0,0
6/18/2011, 11:14:59,913,38.21336678,-73.74641807,1,116.089704,1,0,0
6/18/2011, 11:15:04,913,38.2132793,-73.7461409,1,116.089704,1,0,0
6/18/2011, 11:15:09,913,38.21318927,-73.74586112,1,116.089704,1,0,0
6/18/2011, 11:15:14,928,38.2130961,-73.74558703,1,116.152061,1,0,0
6/18/2011, 11:15:19,928,38.21301576,-73.7453082,1,115.87195,1,0,0
6/18/2011, 11:15:24,960,38.21293415,-73.74502352,1,115.87195,1,0,0
6/18/2011, 11:15:29,944,38.212839,-73.74474781,1,115.87195,1,0,0
6/18/2011, 11:15:34,944,38.212819,-73.74448382,1,115.878773,1,0,0
6/18/2011, 11:15:39,944,38.2126732,-73.74419422,1,115.878773,1,0,0
6/18/2011, 11:15:44,944,38.21258515,-73.74391589,1,115.880042,1,0,0
6/18/2011, 11:15:49,944,38.2124932,-73.74363985,1,115.880042,1,0,0
6/18/2011, 11:15:54,960,38.2124026,-73.74336374,1,116.414969,1,0,0
6/18/2011, 11:15:59,960,38.21231972,-73.74308452,1,116.414969,1,0,0
6/18/2011, 11:16:04,960,38.21223081,-73.74280776,1,116.414062,1,0,0
6/18/2011, 11:16:09,960,38.21213546,-73.74253464,1,116.263531,1,0,0
6/18/2011, 11:16:14,960,38.21205039,-73.74225893,1,116.262624,1,0,0
6/18/2011, 11:16:19,960,38.21196067,-73.74198048,1,116.257295,1,0,0
6/18/2011, 11:16:24,960,38.21186915,-73.74170018,1,116.131393,1,0,0
6/18/2011, 11:16:29,975,38.21178196,-73.74141751,1,116.131393,1,0,0
6/18/2011, 11:16:34,975,38.211696,-73.74113949,1,116.131393,1,0,0
6/18/2011, 11:16:39,975,38.21160477,-73.74085676,1,116.131393,1,0,0
6/18/2011, 11:16:44,975,38.21151811,-73.74057521,1,116.131393,1,0,0
6/18/2011, 11:16:49,975,38.21142944,-73.7402967,1,116.131393,1,0,0
6/18/2011, 11:16:54,975,38.21133915,-73.74001821,1,116.131393,1,0,0
6/18/2011, 11:16:59,975,38.21124708,-73.73973799,1,116.261248,1,0,0
6/18/2011, 11:17:04,975,38.21115311,-73.73945765,1,116.261248,1,0,0
6/18/2011, 11:17:09,991,38.21106566,-73.73917206,1,116.261248,1,0,0
6/18/2011, 11:17:14,991,38.21097977,-73.73889765,1,116.2517,1,0,0
6/18/2011, 11:17:19,991,38.21089096,-73.73861713,1,116.2517,1,0,0
6/18/2011, 11:17:24,991,38.2107978,-73.73833759,1,116.2517,1,0,0
6/18/2011, 11:17:29,991,38.21071052,-73.73805951,1,116.847135,1,0,0
6/18/2011, 11:17:34,991,38.21062655,-73.73777765,1,116.847135,1,0,0
6/18/2011, 11:17:39,991,38.21053124,-73.73750111,1,116.84643,1,0,0
6/18/2011, 11:17:44,991,38.21044629,-73.73722046,1,116.838759,1,0,0
6/18/2011, 11:17:50,7,38.2103522,-73.73693913,1,116.838759,1,0,0
6/18/2011, 11:17:55,7,38.21025533,-73.73666673,1,116.838759,1,0,0
6/18/2011, 11:18:00,7,38.21018404,-73.73638368,1,116.838759,1,0,0
6/18/2011, 11:18:05,7,38.21012344,-73.73609799,1,116.838759,1,0,0
6/18/2011, 11:18:10,7,38.21007009,-73.73581124,1,116.764722,1,0,0
6/18/2011, 11:18:15,7,38.21002436,-73.73552001,1,116.764722,1,0,0
6/18/2011, 11:18:20,7,38.20997828,-73.73522623,1,116.764722,1,0,0
6/18/2011, 11:18:25,22,38.209935,-73.7349392,1,116.764722,1,0,0
6/18/2011, 11:18:30,22,38.20989917,-73.7346542,1,116.764722,1,0,0
6/18/2011, 11:18:35,22,38.20986084,-73.7343642,1,116.764722,1,0,0
6/18/2011, 11:18:40,22,38.2098241,-73.73407372,1,116.764722,1,0,0
6/18/2011, 11:18:45,22,38.20979084,-73.73378336,1,117.408736,1,0,0
6/18/2011, 11:18:50,22,38.20976334,-73.73348836,1,117.408736,1,0,0
6/18/2011, 11:18:55,22,38.20972834,-73.7331967,1,117.408736,1,0,0
6/18/2011, 11:19:00,22,38.20969571,-73.73290747,1,117.579582,1,0,0
6/18/2011, 11:19:05,22,38.20966417,-73.73261003,1,117.579582,1,0,0
6/18/2011, 11:19:10,22,38.20962167,-73.73231586,1,117.832405,1,0,0
6/18/2011, 11:19:15,38,38.2095965,-73.73202322,1,117.406855,1,0,0
6/18/2011, 11:19:20,38,38.20956078,-73.73172634,1,117.406855,1,0,0
6/18/2011, 11:19:25,38,38.20952242,-73.7314323,1,117.406855,1,0,0
6/18/2011, 11:19:30,38,38.20948819,-73.73113906,1,117.406855,1,0,0
6/18/2011, 11:19:35,38,38.20945317,-73.73084983,1,117.411474,1,0,0
6/18/2011, 11:19:40,38,38.20941563,-73.73056029,1,117.411474,1,0,0
6/18/2011, 11:19:45,38,38.2093857,-73.73026575,1,117.411474,1,0,0
6/18/2011, 11:19:50,53,38.20934902,-73.72996913,1,118.02844,1,0,0
6/18/2011, 11:19:55,53,38.20930901,-73.72967641,1,118.02844,1,0,0
6/18/2011, 11:20:00,53,38.20927537,-73.72938338,1,118.02844,1,0,0
6/18/2011, 11:20:05,53,38.20924479,-73.72908985,1,118.02844,1,0,0
6/18/2011, 11:20:10,53,38.20920892,-73.72879462,1,117.982352,1,0,0
6/18/2011, 11:20:15,53,38.2091789,-73.72849907,1,117.982352,1,0,0
6/18/2011, 11:20:20,69,38.20914481,-73.72819867,1,117.982352,1,0,0
6/18/2011, 11:20:25,69,38.20911134,-73.72790207,1,117.989636,1,0,0
6/18/2011, 11:20:30,69,38.2090897,-73.72760976,1,117.986833,1,0,0
6/18/2011, 11:20:35,69,38.20904742,-73.72731616,1,117.962734,1,0,0
6/18/2011, 11:20:40,69,38.20900758,-73.72702422,1,117.962734,1,0,0
6/18/2011, 11:20:45,69,38.20898268,-73.72672756,1,118.666701,1,0,0
6/18/2011, 11:20:50,69,38.20894405,-73.72643032,1,118.666701,1,0,0
6/18/2011, 11:20:55,69,38.20890209,-73.7261389,1,118.666701,1,0,0
6/18/2011, 11:21:00,69,38.20887851,-73.72584496,1,118.66829,1,0,0
6/18/2011, 11:21:05,69,38.20884726,-73.72555024,1,118.66829,1,0,0
6/18/2011, 11:21:10,69,38.20881137,-73.72525809,1,118.66829,1,0,0
6/18/2011, 11:21:15,69,38.20878467,-73.72496282,1,118.905647,1,0,0
6/18/2011, 11:21:20,69,38.20874536,-73.72467089,1,118.905647,1,0,0
6/18/2011, 11:21:25,85,38.20871579,-73.72437628,1,119.133009,1,0,0
6/18/2011, 11:21:30,85,38.20868794,-73.72407735,1,119.277611,1,0,0
6/18/2011, 11:21:35,85,38.20864572,-73.72378512,1,119.277611,1,0,0
6/18/2011, 11:21:40,85,38.20861311,-73.72349107,1,119.277611,1,0,0
6/18/2011, 11:21:45,85,38.2085779,-73.72319751,1,119.291816,1,0,0
6/18/2011, 11:21:50,100,38.20855117,-73.72290794,1,119.746215,1,0,0
6/18/2011, 11:21:55,100,38.20852333,-73.72261276,1,119.747003,1,0,0
6/18/2011, 11:22:00,100,38.20848471,-73.72232069,1,119.734982,1,0,0
6/18/2011, 11:22:05,100,38.20845516,-73.72202776,1,120.066548,1,0,0
6/18/2011, 11:22:10,100,38.20842593,-73.72173581,1,120.066548,1,0,0
6/18/2011, 11:22:15,100,38.20839047,-73.72144356,1,120.066548,1,0,0
6/18/2011, 11:22:20,100,38.20835176,-73.72115069,1,120.066548,1,0,0
6/18/2011, 11:22:25,100,38.20831919,-73.72086442,1,120.066548,1,0,0
6/18/2011, 11:22:30,100,38.20828784,-73.72057176,1,120.066548,1,0,0
6/18/2011, 11:22:35,116,38.20825245,-73.72027598,1,120.066548,1,0,0
6/18/2011, 11:22:40,116,38.20821435,-73.71998178,1,120.438682,1,0,0
6/18/2011, 11:22:45,116,38.20815368,-73.71969277,1,120.438682,1,0,0
6/18/2011, 11:22:50,116,38.20808575,-73.71940504,1,120.19421,1,0,0
6/18/2011, 11:22:55,116,38.20801853,-73.71912167,1,120.191672,1,0,0
6/18/2011, 11:23:00,116,38.20793325,-73.71883806,1,120.191672,1,0,0
6/18/2011, 11:23:05,116,38.20783604,-73.71856143,1,120.191672,1,0,0
6/18/2011, 11:23:10,116,38.20774311,-73.71828901,1,120.191672,1,0,0
6/18/2011, 11:23:15,116,38.2076262,-73.71802937,1,120.191672,1,0,0
6/18/2011, 11:23:20,116,38.20750256,-73.71777744,1,120.191672,1,0,0
6/18/2011, 11:23:25,132,38.20737645,-73.7175192,1,120.249477,1,0,0
6/18/2011, 11:23:30,132,38.20725344,-73.71726397,1,120.565063,1,0,0
6/18/2011, 11:23:35,132,38.20712758,-73.71700951,1,120.565063,1,0,0
6/18/2011, 11:23:40,132,38.20699334,-73.71676297,1,120.565063,1,0,0
6/18/2011, 11:23:45,132,38.20685645,-73.71651058,1,120.897699,1,0,0
6/18/2011, 11:23:50,132,38.2067238,-73.71625796,1,120.895294,1,0,0
6/18/2011, 11:23:55,132,38.20659304,-73.71600908,1,120.895294,1,0,0
6/18/2011, 11:24:00,147,38.2064604,-73.71576116,1,120.828254,1,0,0
6/18/2011, 11:24:05,147,38.20632964,-73.71550864,1,120.828254,1,0,0
6/18/2011, 11:24:10,147,38.20619464,-73.71525551,1,121.00814,1,0,0
6/18/2011, 11:24:15,147,38.20605786,-73.71500016,1,121.578107,1,0,0
6/18/2011, 11:24:20,147,38.20592706,-73.71474847,1,121.578107,1,0,0
6/18/2011, 11:24:25,147,38.2057976,-73.71449622,1,121.578107,1,0,0
6/18/2011, 11:24:30,147,38.2056642,-73.71424296,1,121.578107,1,0,0
6/18/2011, 11:24:35,147,38.20552621,-73.7139924,1,121.578107,1,0,0
6/18/2011, 11:24:40,147,38.20539576,-73.71374376,1,122.086464,1,0,0
