Process_ID, Interval, Layer, Sv_mean, NASC, Sv_max, Sv_min, Sv_noise, NASC_noise, Height_mean, Depth_mean, Good_samples, Layer_depth_min, Layer_depth_max, Ping_S, Ping_E, Ping_M, Dist_S, Dist_E, Dist_M, VL_start, VL_end, VL_mid, Date_S, Time_S, Date_E, Time_E, Date_M, Time_M, Lat_S, Lon_S, Lat_E, Lon_E, Lat_M, Lon_M, Exclude_below_line_depth_mean, Alpha, Gain_constant, Noise_Sv_1m, Minimum_Sv_threshold_applied, Minimum_integration_threshold, Maximum_Sv_threshold_applied, Maximum_integration_threshold, Exclude_above_line_applied, Exclude_above_line_depth_mean, Exclude_below_line_applied, Bottom_offset, Standard_deviation, Skewness, Kurtosis, ABC, ABC_noise, Area_Backscatter_Strength, Thickness_mean, Range_mean, Exclude_below_line_range_mean, Exclude_above_line_range_mean, Bad_data_no_data_samples, Beam_volume_sum, No_data_samples, C_good_samples, C_bad_data_no_data_samples, C_no_data_samples, Frequency, Grid_reference_line, Layer_top_to_reference_line_depth, Layer_top_to_reference_line_range, Layer_bottom_to_reference_line_depth, Layer_bottom_to_reference_line_range, Exclude_below_line_depth_min, Exclude_below_line_range_min, Exclude_below_line_depth_max, Exclude_below_line_range_max, Samples_Below_Bottom_Exclusion, Samples_Above_Surface_Exclusion, Samples_In_Domain, Bad_data_empty_water_samples, C_bad_data_empty_water_samples
20216,162,2,-999,0,-999,-999,-999,0,6,253,42,250,500,1211,1217,1214,32219.38622,32375.89854,32297.08273,31744.67559,31899.6004,31822.12414,20110618, 11:39:45.6630,20110618, 11:40:15.6780,20110618, 11:40:00.6780,38.18686696,-73.66457125,38.18629641,-73.66294172,38.1865801,-73.66376428,539.504072,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,533.504072,4,0,21313.98481,0,42,0,0,38," ""Surface (depth of zero)""",250,244,500,494,535.135103,529.135103,544.004268,538.004268,0,0,42,0,0
20216,163,1,-80.105958,100.950219,-65.067669,-89.908544,-960.251897,0,240,130,1920,0,250,1218,1225,1221,32402.15244,32587.37104,32480.59756,31925.64292,32104.42882,32002.04026,20110618, 11:40:20.6780,20110618, 11:40:55.6940,20110618, 11:40:35.6940,38.18620322,-73.66266665,38.18553019,-73.66076145,38.18591186,-73.6618518,547.173759,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,2.00198E-08,4.365835,36.215629,2.34215E-06,0,-56.30384569,240,124,541.173759,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,546.718614,540.718614,547.238779,541.238779,0,32,1952,0,0
20216,163,2,-999,0,-999,-999,-999,0,6,253,48,250,500,1218,1225,1221,32402.15244,32587.37104,32480.59756,31925.64292,32104.42882,32002.04026,20110618, 11:40:20.6780,20110618, 11:40:55.6940,20110618, 11:40:35.6940,38.18620322,-73.66266665,38.18553019,-73.66076145,38.18591186,-73.6618518,547.173759,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,541.173759,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,546.718614,540.718614,547.238779,541.238779,0,0,48,0,0
20216,164,1,-79.357672,119.93221,-63.26366,-89.928441,-961.022839,0,240,130,1920,0,250,1226,1233,1229,32613.32493,32797.013,32692.39243,32130.72514,32313.37757,32208.71683,20110618, 11:41:00.7100,20110618, 11:41:35.7250,20110618, 11:41:15.7100,38.18543854,-73.66048949,38.18477769,-73.65857268,38.18515384,-73.65966486,553.092743,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,3.09172E-08,6.530037,61.990385,2.78256E-06,0,-55.55555999,240,124,547.092743,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,547.850612,541.850612,561.298082,555.298082,0,32,1952,0,0
20216,164,2,-999,0,-999,-999,-999,0,6,253,48,250,500,1226,1233,1229,32613.32493,32797.013,32692.39243,32130.72514,32313.37757,32208.71683,20110618, 11:41:00.7100,20110618, 11:41:35.7250,20110618, 11:41:15.7100,38.18543854,-73.66048949,38.18477769,-73.65857268,38.18515384,-73.65966486,553.092743,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,547.092743,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,547.850612,541.850612,561.298082,555.298082,0,0,48,0,0
20216,165,1,-79.681495,111.314966,-63.031209,-89.963958,-962.040598,0,240,130,1680,0,250,1234,1240,1237,32822.96024,32978.36286,32901.05759,32339.29542,32493.68281,32415.89793,20110618, 11:41:40.7250,20110618, 11:42:10.7410,20110618, 11:41:55.7250,38.1846885,-73.6582995,38.18411717,-73.65668358,38.18440571,-73.65748514,573.063037,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,2.97226E-08,7.831759,95.060516,2.58263E-06,0,-55.87938277,240,124,567.063037,4,0,281932.0511,0,1680,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,564.035792,558.035792,584.504194,578.504194,0,28,1708,0,0
20216,165,2,-999,0,-999,-999,-999,0,6,253,42,250,500,1234,1240,1237,32822.96024,32978.36286,32901.05759,32339.29542,32493.68281,32415.89793,20110618, 11:41:40.7250,20110618, 11:42:10.7410,20110618, 11:41:55.7250,38.1846885,-73.6582995,38.18411717,-73.65668358,38.18440571,-73.65748514,573.063037,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,567.063037,4,0,21313.98481,0,42,0,0,38," ""Surface (depth of zero)""",250,244,500,494,564.035792,558.035792,584.504194,578.504194,0,0,42,0,0
20216,166,1,-79.746804,109.653551,-63.250116,-89.203001,-962.77857,0,240,130,1920,0,250,1241,1248,1244,33004.08316,33184.54428,33081.08936,32518.84507,32697.34026,32594.99689,20110618, 11:42:15.7410,20110618, 11:42:50.7570,20110618, 11:42:30.7410,38.1840225,-73.65641626,38.18336991,-73.65453306,38.18374154,-73.65561431,605.889191,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,2.79181E-08,5.745312,55.394511,2.54408E-06,0,-55.94469136,240,124,599.889191,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,589.716329,583.716329,621.393916,615.393916,0,32,1952,0,0
20216,166,2,-999,0,-999,-999,-999,0,6,253,48,250,500,1241,1248,1244,33004.08316,33184.54428,33081.08936,32518.84507,32697.34026,32594.99689,20110618, 11:42:15.7410,20110618, 11:42:50.7570,20110618, 11:42:30.7410,38.1840225,-73.65641626,38.18336991,-73.65453306,38.18374154,-73.65561431,605.889191,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,599.889191,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,589.716329,583.716329,621.393916,615.393916,0,0,48,0,0
20216,167,1,-79.548582,114.77435,-63.745298,-89.861161,-963.366792,0,240,130,1920,0,250,1249,1256,1252,33210.23899,33390.95305,33287.36795,32722.49477,32901.69548,32799.60219,20110618, 11:42:55.7570,20110618, 11:43:30.7720,20110618, 11:43:10.7570,38.18327658,-73.65426478,38.18263668,-73.65237117,38.18300192,-73.65345738,637.996455,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,2.96442E-08,5.378109,42.363994,2.66289E-06,0,-55.74646993,240,124,631.996455,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,625.502348,619.502348,650.762357,644.762357,0,32,1952,0,0
20216,167,2,-999,0,-999,-999,-999,0,6,253,48,250,500,1249,1256,1252,33210.23899,33390.95305,33287.36795,32722.49477,32901.69548,32799.60219,20110618, 11:42:55.7570,20110618, 11:43:30.7720,20110618, 11:43:10.7570,38.18327658,-73.65426478,38.18263668,-73.65237117,38.18300192,-73.65345738,637.996455,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,631.996455,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,625.502348,619.502348,650.762357,644.762357,0,0,48,0,0
20216,168,1,-80.470724,92.817669,-65.152729,-89.842481,-965.361188,0,240,130,1920,0,250,1257,1264,1260,33416.76949,33597.45228,33494.34535,32927.16176,33107.18151,33004.19393,20110618, 11:43:35.7720,20110618, 11:44:10.7880,20110618, 11:43:50.7720,38.18254419,-73.65210115,38.18188024,-73.65022025,38.18225261,-73.65129784,669.630789,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,2.55411E-08,5.23737,38.552095,2.15347E-06,0,-56.66861175,240,124,663.630789,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,654.702052,648.702052,683.917611,677.917611,0,32,1952,0,0
20216,168,2,-999,0,-999,-999,-999,0,6,253,48,250,500,1257,1264,1260,33416.76949,33597.45228,33494.34535,32927.16176,33107.18151,33004.19393,20110618, 11:43:35.7720,20110618, 11:44:10.7880,20110618, 11:43:50.7720,38.18254419,-73.65210115,38.18188024,-73.65022025,38.18225261,-73.65129784,669.630789,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,663.630789,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,654.702052,648.702052,683.917611,677.917611,0,0,48,0,0
20216,169,1,-76.445101,234.527069,-48.028171,-89.539207,-964.693824,0,240,130,1680,0,250,1265,1271,1268,33623.55619,33778.73372,33701.27583,33132.71868,33286.1051,33209.122,20110618, 11:44:15.7880,20110618, 11:44:45.8030,20110618, 11:44:30.7880,38.18178528,-73.64994777,38.1812207,-73.6483294,38.18150603,-73.64913485,701.234226,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,3.90618E-07,39.089317,1567.686782,5.44128E-06,0,-52.64298858,240,124,695.234226,4,0,281932.0511,0,1680,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,688.396423,682.396423,712.912119,706.912119,0,28,1708,0,0
20216,169,2,-999,0,-999,-999,-999,0,6,253,42,250,500,1265,1271,1268,33623.55619,33778.73372,33701.27583,33132.71868,33286.1051,33209.122,20110618, 11:44:15.7880,20110618, 11:44:45.8030,20110618, 11:44:30.7880,38.18178528,-73.64994777,38.1812207,-73.6483294,38.18150603,-73.64913485,701.234226,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,695.234226,4,0,21313.98481,0,42,0,0,38," ""Surface (depth of zero)""",250,244,500,494,688.396423,682.396423,712.912119,706.912119,0,0,42,0,0
20216,170,1,-79.268485,122.420633,-62.505488,-88.930004,-967.577672,0,240,130,1920,0,250,1272,1279,1275,33804.50252,33985.27568,33881.96248,33311.20915,33490.05268,33387.12788,20110618, 11:44:50.8030,20110618, 11:45:25.8190,20110618, 11:45:05.8030,38.18112453,-73.64806187,38.1804687,-73.64617617,38.18084587,-73.64725244,731.571023,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,3.67848E-08,6.578659,64.36797,2.84029E-06,0,-55.46637212,240,124,725.571023,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,717.439089,711.439089,741.920017,735.920017,0,32,1952,0,0
20216,170,2,-999,0,-999,-999,-999,0,6,253,48,250,500,1272,1279,1275,33804.50252,33985.27568,33881.96248,33311.20915,33490.05268,33387.12788,20110618, 11:44:50.8030,20110618, 11:45:25.8190,20110618, 11:45:05.8030,38.18112453,-73.64806187,38.1804687,-73.64617617,38.18084587,-73.64725244,731.571023,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,725.571023,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,717.439089,711.439089,741.920017,735.920017,0,0,48,0,0
20216,171,1,-79.421589,118.180065,-61.413221,-89.535428,-969.711489,0,240,130,1920,0,250,1280,1287,1283,34011.05153,34193.18805,34089.41172,33515.5733,33694.20223,33590.57534,20110618, 11:45:30.8190,20110618, 11:46:05.8350,20110618, 11:45:45.8190,38.18038012,-73.64590458,38.17971719,-73.6440121,38.18009774,-73.64508768,744.985764,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,3.86355E-08,7.564074,89.634602,2.7419E-06,0,-55.6194761,240,124,738.985764,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,742.164434,736.164434,747.937727,741.937727,0,32,1952,0,0
20216,171,2,-999,0,-999,-999,-999,0,6,253,48,250,500,1280,1287,1283,34011.05153,34193.18805,34089.41172,33515.5733,33694.20223,33590.57534,20110618, 11:45:30.8190,20110618, 11:46:05.8350,20110618, 11:45:45.8190,38.18038012,-73.64590458,38.17971719,-73.6440121,38.18009774,-73.64508768,744.985764,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,738.985764,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,742.164434,736.164434,747.937727,741.937727,0,0,48,0,0
20216,172,1,-79.163849,125.405971,-62.2825,-89.548816,-970.248467,0,240,130,1920,0,250,1288,1295,1291,34218.88032,34397.80171,34295.23853,33719.54198,33896.97081,33795.87825,20110618, 11:46:10.8350,20110618, 11:46:45.8500,20110618, 11:46:25.8500,38.17961784,-73.64374802,38.17897104,-73.64188176,38.17934866,-73.64294685,759.325187,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,3.90847E-08,5.933215,51.617796,2.90955E-06,0,-55.36173619,240,124,753.325187,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,750.557317,744.557317,771.806074,765.806074,0,32,1952,0,0
20216,172,2,-999,0,-999,-999,-999,0,6,253,48,250,500,1288,1295,1291,34218.88032,34397.80171,34295.23853,33719.54198,33896.97081,33795.87825,20110618, 11:46:10.8350,20110618, 11:46:45.8500,20110618, 11:46:25.8500,38.17961784,-73.64374802,38.17897104,-73.64188176,38.17934866,-73.64294685,759.325187,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,753.325187,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,750.557317,744.557317,771.806074,765.806074,0,0,48,0,0
20216,173,1,-78.525668,145.256745,-58.907912,-89.346956,-969.663752,0,240,130,1920,0,250,1296,1303,1299,34422.58675,34599.19981,34498.0673,33921.58222,34096.01785,33996.93425,20110618, 11:46:50.8500,20110618, 11:47:25.8660,20110618, 11:47:05.8660,38.17887981,-73.64162379,38.17824895,-73.63977794,38.1786043,-73.64083766,784.954992,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,5.70788E-08,10.593738,172.247679,3.37011E-06,0,-54.72355527,240,124,778.954992,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,773.011326,767.011326,798.016313,792.016313,0,32,1952,0,0
20216,173,2,-999,0,-999,-999,-999,0,6,253,48,250,500,1296,1303,1299,34422.58675,34599.19981,34498.0673,33921.58222,34096.01785,33996.93425,20110618, 11:46:50.8500,20110618, 11:47:25.8660,20110618, 11:47:05.8660,38.17887981,-73.64162379,38.17824895,-73.63977794,38.1786043,-73.64083766,784.954992,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,778.954992,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,773.011326,767.011326,798.016313,792.016313,0,0,48,0,0
20216,174,1,-78.713044,139.122912,-62.567788,-89.197019,-968.73098,0,240,130,1680,0,250,1304,1310,1307,34624.01608,34777.94237,34700.98883,34121.16434,34272.9407,34197.75224,20110618, 11:47:30.8660,20110618, 11:48:00.8820,20110618, 11:47:45.8820,38.17815944,-73.63951898,38.17759627,-73.63791613,38.177877,-73.6387183,808.860966,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,4.1998E-08,5.677443,43.037252,3.2278E-06,0,-54.91093176,240,124,802.860966,4,0,281932.0511,0,1680,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,803.819778,797.819778,815.366629,809.366629,0,28,1708,0,0
20216,174,2,-999,0,-999,-999,-999,0,6,253,42,250,500,1304,1310,1307,34624.01608,34777.94237,34700.98883,34121.16434,34272.9407,34197.75224,20110618, 11:47:30.8660,20110618, 11:48:00.8820,20110618, 11:47:45.8820,38.17815944,-73.63951898,38.17759627,-73.63791613,38.177877,-73.6387183,808.860966,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,802.860966,4,0,21313.98481,0,42,0,0,38," ""Surface (depth of zero)""",250,244,500,494,803.819778,797.819778,815.366629,809.366629,0,0,42,0,0
20216,175,1,-78.582508,143.36803,-60.961409,-89.334453,-968.872621,0,240,130,1920,0,250,1311,1318,1314,34803.18444,34983.18085,34880.40546,34298.36194,34478.37249,34375.89441,20110618, 11:48:05.8820,20110618, 11:48:40.8970,20110618, 11:48:20.8970,38.17750257,-73.63765375,38.17687098,-73.63576362,38.17722712,-73.63684514,829.687726,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,4.28845E-08,6.787427,77.936903,3.32629E-06,0,-54.78039516,240,124,823.687726,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,817.520753,811.520753,839.964595,833.964595,0,32,1952,0,0
20216,175,2,-999,0,-999,-999,-999,0,6,253,48,250,500,1311,1318,1314,34803.18444,34983.18085,34880.40546,34298.36194,34478.37249,34375.89441,20110618, 11:48:05.8820,20110618, 11:48:40.8970,20110618, 11:48:20.8970,38.17750257,-73.63765375,38.17687098,-73.63576362,38.17722712,-73.63684514,829.687726,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,823.687726,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,817.520753,811.520753,839.964595,833.964595,0,0,48,0,0
20216,176,1,-80.017825,103.019764,-65.051601,-88.668964,-969.862145,0,240,130,1920,0,250,1319,1326,1322,35008.85947,35188.96959,35086.36107,34503.69377,34682.41386,34579.42165,20110618, 11:48:45.8970,20110618, 11:49:20.9130,20110618, 11:49:00.9130,38.17677614,-73.63549642,38.17611282,-73.63362421,38.17648854,-73.63469178,848.317495,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,2.91629E-08,4.603509,27.214154,2.39017E-06,0,-56.21571283,240,124,842.317495,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,841.740636,835.740636,856.285096,850.285096,0,32,1952,0,0
20216,176,2,-999,0,-999,-999,-999,0,6,253,48,250,500,1319,1326,1322,35008.85947,35188.96959,35086.36107,34503.69377,34682.41386,34579.42165,20110618, 11:48:45.8970,20110618, 11:49:20.9130,20110618, 11:49:00.9130,38.17677614,-73.63549642,38.17611282,-73.63362421,38.17648854,-73.63469178,848.317495,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,842.317495,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,841.740636,835.740636,856.285096,850.285096,0,0,48,0,0
20216,177,1,-78.388318,149.924028,-59.858475,-89.860177,-967.605881,0,240,130,1920,0,250,1327,1334,1330,35214.49259,35393.7275,35291.18804,34707.31888,34884.85174,34783.84943,20110618, 11:49:25.9130,20110618, 11:50:00.9280,20110618, 11:49:40.9280,38.17602041,-73.63335777,38.17537414,-73.63148787,38.17574177,-73.63255929,871.64885,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,4.77151E-08,8.882055,133.349037,3.4784E-06,0,-54.58620592,240,124,865.64885,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,859.490105,853.490105,884.450714,878.450714,0,32,1952,0,0
20216,177,2,-999,0,-999,-999,-999,0,6,253,48,250,500,1327,1334,1330,35214.49259,35393.7275,35291.18804,34707.31888,34884.85174,34783.84943,20110618, 11:49:25.9130,20110618, 11:50:00.9280,20110618, 11:49:40.9280,38.17602041,-73.63335777,38.17537414,-73.63148787,38.17574177,-73.63255929,871.64885,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,865.64885,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,859.490105,853.490105,884.450714,878.450714,0,0,48,0,0
20216,178,1,-78.371028,150.522116,-59.909163,-89.983006,-967.071696,0,240,130,1920,0,250,1335,1342,1338,35418.85642,35598.14327,35495.89437,34910.24799,35087.56574,34986.3949,20110618, 11:50:05.9280,20110618, 11:50:40.9440,20110618, 11:50:20.9440,38.17528406,-73.63122513,38.17463704,-73.62935661,38.17501204,-73.63041756,900.257063,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,4.35364E-08,10.037718,178.141662,3.49228E-06,0,-54.5689152,240,124,894.257063,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,889.127139,883.127139,912.057022,906.057022,0,32,1952,0,0
20216,178,2,-999,0,-999,-999,-999,0,6,253,48,250,500,1335,1342,1338,35418.85642,35598.14327,35495.89437,34910.24799,35087.56574,34986.3949,20110618, 11:50:05.9280,20110618, 11:50:40.9440,20110618, 11:50:20.9440,38.17528406,-73.63122513,38.17463704,-73.62935661,38.17501204,-73.63041756,900.257063,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,894.257063,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,889.127139,883.127139,912.057022,906.057022,0,0,48,0,0
20216,179,1,-77.752259,173.570992,-60.122506,-89.637911,-967.014698,0,240,130,1680,0,250,1343,1349,1346,35623.81433,35779.00833,35701.36017,35111.48503,35265.12737,35187.67418,20110618, 11:50:45.9440,20110618, 11:51:15.9600,20110618, 11:51:00.9440,38.17454306,-73.62908922,38.17400307,-73.6274604,38.17427268,-73.62827651,923.359924,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,5.5822E-08,8.822436,113.519889,4.02703E-06,0,-53.95014689,240,124,917.359924,4,0,281932.0511,0,1680,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,914.011042,908.011042,931.590956,925.590956,0,28,1708,0,0
20216,179,2,-999,0,-999,-999,-999,0,6,253,42,250,500,1343,1349,1346,35623.81433,35779.00833,35701.36017,35111.48503,35265.12737,35187.67418,20110618, 11:50:45.9440,20110618, 11:51:15.9600,20110618, 11:51:00.9440,38.17454306,-73.62908922,38.17400307,-73.6274604,38.17427268,-73.62827651,923.359924,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,917.359924,4,0,21313.98481,0,42,0,0,38," ""Surface (depth of zero)""",250,244,500,494,914.011042,908.011042,931.590956,925.590956,0,0,42,0,0
20216,180,1,-78.108435,159.904099,-59.953044,-89.616612,-967.725539,0,240,130,1920,0,250,1350,1357,1353,35804.93509,35987.68065,35882.70511,35290.45959,35471.58415,35368.55481,20110618, 11:51:20.9600,20110618, 11:51:55.9750,20110618, 11:51:35.9600,38.17390964,-73.62718956,38.17327838,-73.62527071,38.17364073,-73.62637386,948.012546,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,5.04119E-08,8.427847,112.887027,3.70995E-06,0,-54.30632237,240,124,942.012546,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,936.993457,930.993457,959.980503,953.980503,0,32,1952,0,0
20216,180,2,-999,0,-999,-999,-999,0,6,253,48,250,500,1350,1357,1353,35804.93509,35987.68065,35882.70511,35290.45959,35471.58415,35368.55481,20110618, 11:51:20.9600,20110618, 11:51:55.9750,20110618, 11:51:35.9600,38.17390964,-73.62718956,38.17327838,-73.62527071,38.17364073,-73.62637386,948.012546,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,942.012546,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,936.993457,930.993457,959.980503,953.980503,0,0,48,0,0
20216,181,1,-77.694893,175.878903,-61.628161,-88.83837,-966.942935,0,240,130,1920,0,250,1358,1365,1361,36013.85208,36195.61759,36091.79632,35497.13092,35678.36867,35575.08748,20110618, 11:52:00.9750,20110618, 11:52:35.9910,20110618, 11:52:15.9750,38.17318222,-73.62499854,38.17255209,-73.62309009,38.17291483,-73.62417747,975.101788,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,4.70081E-08,5.588131,46.655966,4.08058E-06,0,-53.89278085,240,124,969.101788,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,962.349428,956.349428,988.439743,982.439743,0,32,1952,0,0
20216,181,2,-999,0,-999,-999,-999,0,6,253,48,250,500,1358,1365,1361,36013.85208,36195.61759,36091.79632,35497.13092,35678.36867,35575.08748,20110618, 11:52:00.9750,20110618, 11:52:35.9910,20110618, 11:52:15.9750,38.17318222,-73.62499854,38.17255209,-73.62309009,38.17291483,-73.62417747,975.101788,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,969.101788,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,962.349428,956.349428,988.439743,982.439743,0,0,48,0,0
20216,182,1,-77.643551,177.970488,-60.324041,-89.253766,-967.376811,0,240,130,1680,0,250,1366,1372,1369,36221.49297,36374.99154,36297.79499,35703.70461,35856.45369,35780.30948,20110618, 11:52:40.9910,20110618, 11:53:10.9910,20110618, 11:52:55.9910,38.17245946,-73.62281925,38.1719304,-73.62120367,38.17219281,-73.6220177,1002.748421,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,5.52142E-08,8.432106,101.878913,4.12911E-06,0,-53.84143843,240,124,996.748421,4,0,281932.0511,0,1680,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,994.900884,988.900884,1011.660721,1005.660721,0,28,1708,0,0
20216,182,2,-999,0,-999,-999,-999,0,6,253,42,250,500,1366,1372,1369,36221.49297,36374.99154,36297.79499,35703.70461,35856.45369,35780.30948,20110618, 11:52:40.9910,20110618, 11:53:10.9910,20110618, 11:52:55.9910,38.17245946,-73.62281925,38.1719304,-73.62120367,38.17219281,-73.6220177,1002.748421,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,996.748421,4,0,21313.98481,0,42,0,0,38," ""Surface (depth of zero)""",250,244,500,494,994.900884,988.900884,1011.660721,1005.660721,0,0,42,0,0
20216,183,1,-77.804767,171.485111,-61.160959,-88.872423,-966.449354,0,240,130,1920,0,250,1373,1380,1376,36400.38655,36579.52767,36477.14905,35882.0778,36059.51366,35958.45572,20110618, 11:53:16.0070,20110618, 11:53:51.0220,20110618, 11:53:31.0070,38.17184145,-73.6209369,38.17122525,-73.61905099,38.17158515,-73.62012466,1026.705951,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,4.60417E-08,6.124764,58.980093,3.97864E-06,0,-54.00265414,240,124,1020.705951,4,0,322208.0584,0,1920,0,0,38," ""Surface (depth of zero)""",0,-6,250,244,1014.234795,1008.234795,1041.136343,1035.136343,0,32,1952,0,0
20216,183,2,-999,0,-999,-999,-999,0,6,253,48,250,500,1373,1380,1376,36400.38655,36579.52767,36477.14905,35882.0778,36059.51366,35958.45572,20110618, 11:53:16.0070,20110618, 11:53:51.0220,20110618, 11:53:31.0070,38.17184145,-73.6209369,38.17122525,-73.61905099,38.17158515,-73.62012466,1026.705951,0.007856,-9999,-999,1,-90,0,99,1,10,1,0,0,0,0,0,0,-9999,6,247,1020.705951,4,0,24358.83979,0,48,0,0,38," ""Surface (depth of zero)""",250,244,500,494,1014.234795,1008.234795,1041.136343,1035.136343,0,0,48,0,0
